사용자,사용일시,사용금액,사용장소,주소,사용내역
의회사무국,2019-09-26,30000,밀향기칼국수,서울 관악구 봉천로 593,의안 자료연구 및 검토 간담회
의회사무국,2019-09-26,190000,페리카나,서울 관악구 청룡길 20,의회 홍보 관련 간담회비
의회사무국,2019-09-27,58000,본죽,서울 관악구 관악로 144 ,의사운영 간담회비 지출
의회사무국,2019-09-27,15000,블리스,서울 관악구 관악로12길 11,의안 자료연구 및 검토 간담회
의회사무국,2019-09-27,239000,쌈마을,서울 관악구 남부순환로226길 31,의회 홍보 관련 간담회비
의회사무국,2019-09-27,48000,갯바위,서울 관악구 남부순환로216길 13,의안 자료연구 및 검토 간담회
의회사무국,2019-09-27,42000,모비딕커피,서울 관악구 관악로 144,의회 홍보 관련 간담회비
의회사무국,2019-09-30,39000,포몬스,서울 관악구 남부순환로 1801,의안 자료연구 및 검토 간담회
의회사무국,2019-09-30,78000,하이보,서울 관악구 관악로 134 ,의정업무 추진관계자 간담회
의회사무국,2019-09-30,102000,페리카나,서울 관악구 청룡길 20,의회사무국 직원 격려
의회사무국,2019-09-30,30500,파리바게뜨,서울 관악구 은천로 86,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-09-30,408600,신세계페이먼츠,서울 중구 남대문시장10길 2,의원연구실 소요물품(다과) 구입
의회사무국,2019-10-01,25000,산야로,서울 관악구 관악로 111,의안자료 연구 및 검토 간담회
의회사무국,2019-10-01,87000,산야로,서울 관악구 관악로 111,의사업무 추진 관계자 간담회
의회사무국,2019-10-01,78000,하이보,서울 관악구 관악로 134,의안 자료연구 및 검토 간담회
의회사무국,2019-10-01,56000,풍년식당,서울 관악구 조원로 94,의안 자료연구 및 검토 간담회
의회사무국,2019-10-02,18500,어메칼국수,서울 관악구 관악로 154-6,의안 자료연구 및 검토 간담회
의회사무국,2019-10-02,16000,남도해물요리전문점,서울 관악구 쑥고개로,의안 자료연구 및 검토 간담회
의회사무국,2019-10-02,72000,옛날육개장,서울 관악구 관악로 154-6,국외비교시찰 준비 관련 간담회
의회사무국,2019-10-04,54000,생각보다맛있는집,서울 관악구 관악로 152,제262회 임시회 준비 관련 간담회
의회사무국,2019-10-04,100000,백상갈비,서울 관악구 낙성대로,의안 자료연구 및 검토 간담회
의회사무국,2019-10-07,54000,남원추어탕,서울 관악구 쑥고개로 135,의안자료 연구 및 검토 간담회
의회사무국,2019-10-07,120000,본죽,서울 관악구 관악로 144 ,제262회 임시회 준비 관련 간담회
의회사무국,2019-10-07,215000,쌈마을,서울 관악구 남부순환로226길 31,의회사무국 직원 격려
의회사무국,2019-10-08,140000,이금옥샤브샤브칼국수,서울 관악구 관악로 132,제262회 임시회 준비 관련 간담회
의회사무국,2019-10-08,11500,봉떡,서울 관악구 은천로 86,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-08,16100,파리바게뜨,서울 관악구 은천로 86,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-08,102000,배가네동태탕찜,서울 관악구 관악로15길 6,제262회 임시회 준비 관련 간담회
의회사무국,2019-10-08,68000,다락방,서울 관악구 청룡길 47,의안자료 연구 및 검토 간담회
의회사무국,2019-10-11,100000,떡보의하루,서울 금천구 가산로 33,의원연구실 소요물품(다과) 구입
의회사무국,2019-10-11,16000,산야로,서울 관악구 관악로 111,의안 자료연구 및 검토 간담회
의회사무국,2019-10-11,93500,어메칼국수,서울 관악구 관악로 154-6,의정업무 추진관계자 간담회
의회사무국,2019-10-11,354870,장보고마트,서울 관악구 남부순환로230길 41,의원연구실 소요물품(다과) 구입
의회사무국,2019-10-11,83000,우성각,서울 관악구 청림2길 2,의안 자료연구 및 검토 간담회
의회사무국,2019-10-14,14600,일커피,서울특별시 관악구 쑥고개로 123,의안 자료연구 및 검토 간담회
의회사무국,2019-10-14,128000,제주은갈치,서울 관악구 관악로 139,재난대응 안전한국훈련 참석자 간담회비
의회사무국,2019-10-14,275000,페리카나,서울 관악구 청룡길 20,서울시 의회의장 월례회 관련 간담회
의회사무국,2019-10-15,56000,얼큰수제비해물칼국수,서울 관악구 관악로 113,의회 홍보 관련 간담회비
의회사무국,2019-10-15,76000,산야로,서울 관악구 관악로 111,제262회 임시회 운영 관련 간담회
의회사무국,2019-10-15,272000,시골집,서울 관악구 낙성대로 22-8 ,의사업무 추진 관계자 간담회
의회사무국,2019-10-15,86000,라페리체,서울 관악구 관악로14길 34,의회사무국 직원 격려
의회사무국,2019-10-16,30000,카페모아,서울 관악구 관악로 145,의안 자료연구 및 검토 간담회
의회사무국,2019-10-16,13000,우리참순대,서울 관악구 관악로 148,의안 자료연구 및 검토 간담회
의회사무국,2019-10-16,92000,어메칼국수,서울 관악구 관악로 154-6,강감찬 축제 의원 의전 관련 협의 간담회
의회사무국,2019-10-16,34000,사사꼬,서울 관악구 남부순환로 1842,의안 자료연구 및 검토 간담회
의회사무국,2019-10-16,14700,커피나무,서울 관악구 남부순환로 1844,의안 자료연구 및 검토 간담회
의회사무국,2019-10-16,2932000,서울대학교,서울 관악구 관악로 1,서울시 구의회 의장협의회 월례회의 만찬비
의회사무국,2019-10-17,32000,콩심,서울특별시 관악구 관악로 144,의안 자료연구 및 검토 간담회
의회사무국,2019-10-17,31500,청능장,서울 관악구 쑥고개로 112,의정업무 추진관계자 간담회
의회사무국,2019-10-17,58000,코코미,서울 관악구 관악로 146,의정 홍보 관련 간담회
의회사무국,2019-10-17,225000,시골집,서울 관악구 낙성대로 22-8,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-18,25000,칼국수한마당,서울 관악구 관악로14길 16,의안 자료연구 및 검토 간담회
의회사무국,2019-10-18,14000,기절초풍왕순대,서울 관악구 봉천로62길 2,의안 자료연구 및 검토 간담회
의회사무국,2019-10-18,128000,시골집,서울 관악구 낙성대로 22-7,강감찬 축제 전야제 행사 참여의원 간담회비
의회사무국,2019-10-18,45500,사사꼬,서울 관악구 남부순환로 1842,의안 자료연구 및 검토 간담회
의회사무국,2019-10-18,36000,장군집,서울 관악구 청룡2길 19,의안 자료연구 및 검토 간담회
의회사무국,2019-10-19,45000,봉천동진순자김밥,서울 관악구 청룡1길 19,강감찬 축제 전야제 행사 참여의원 간담회비
의회사무국,2019-10-21,111000,하이보,서울 관악구 관악로 134 ,경로당 순회방문 관련 간담회
의회사무국,2019-10-21,28100,파리바게뜨,서울 관악구 은천로 86,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-22,52000,얼큰수제비해물칼국수,서울 관악구 관악로 113,의사팀 업무추진 관련 간담회비
의회사무국,2019-10-22,114000,이금옥샤브샤브칼국수,서울 관악구 관악로 132,의정업무 추진관계자 간담회
의회사무국,2019-10-22,125000,페리카나,서울 관악구 청룡길 20,의회사무국 직원 격려
의회사무국,2019-10-23,26000,백채,서울 관악구 청룡1길,의정업무 추진관계자 간담회
의회사무국,2019-10-23,92000,카모메,서울 관악구 관악로 144,의회 홍보 관련 간담회비
의회사무국,2019-10-23,205000,초대,서울 관악구 남부순환로 2082-37,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-24,63000,하이보,서울 관악구 관악로 134 ,의회 홍보 관련 간담회비
의회사무국,2019-10-25,43000,본죽,서울 관악구 관악로 144,의사팀 업무추진 관련 간담회비
의회사무국,2019-10-25,55000,산야로,서울 관악구 관악로 111,의회 환경정비 관련 간담회
의회사무국,2019-10-25,42000,사사꼬,서울 관악구 남부순환로1842,의안자료 연구 및 검토 간담회
의회사무국,2019-10-25,52000,송가네감자탕,서울 관악구 서림길 32,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-28,15900,커피빈코리아,인천 중구 공항로 272,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-29,92000,하이보,서울 관악구 관악로 134,의사팀 업무추진 관련 간담회비
의회사무국,2019-10-29,130000,시골집,서울 관악구 낙성대로 22-7,의회업무 추진을  위한 직원 및 관계자 간담회 등
의회사무국,2019-10-29,160000,이금옥샤브샤브칼국수,서울 관악구 관악로 132,의정업무 추진관계자 간담회
의회사무국,2019-10-30,499000,강강술래,서울 관악구 남부순환로 1660,직거래장터 개최에 따른 간담회비
의회사무국,2019-10-30,467940,쿠팡,서울 구로구 디지털로26길 72,의원연구실 소요물품(다과) 구입
의회사무국,2019-10-31,32500,얼큰수제비해물칼국수,서울 관악구 관악로 113,의안 자료연구 및 검토 간담회
의회사무국,2019-10-31,79000,산야로,서울 관악구 관악로 111,의회홍보 관련 간담회비
의회사무국,2019-10-31,15500,청능장,서울 관악구 쑥고개로 112,의정업무 추진관계자 간담회
의회사무국,2019-10-31,180000,옛날육개장,서울 관악구 관악로 154-6,의회사무국 직원 격려
의회사무국,2019-11-01,44000,하이보,서울 관악구 관악로 134,의안 자료연구 및 검토 간담회
의회사무국,2019-11-01,147000,정관장,서울 관악구 남부순환로 1798,의원워크숍 기관방문 기념품비
의회사무국,2019-11-04,368000,미추원주추어탕,서울 관악구 관악로 108 ,의회사무국 직원 격려
의회사무국,2019-11-04,52000,페리카나,서울 관악구 청룡길 20,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-11-04,130000,옛날육개장,서울 관악구 관악로 154-6,보육인의 날 의전 관련 간담회비
의회사무국,2019-11-04,70000,낙지촌,서울 관악구 남현1길 58,의안 자료연구 및 검토 간담회
의회사무국,2019-11-05,14000,우리참순대,서울 관악구 관악로 148,의안 자료연구 및 검토 간담회
의회사무국,2019-11-05,100000,감나무집,서울 관악구 관악로11길 20,의안 자료연구 및 검토 간담회
의회사무국,2019-11-05,8500,내자리에프씨카페,서울 관악구 관악로5길 30,의안 자료연구 및 검토 간담회
의회사무국,2019-11-05,28000,장수삼계탕,서울 관악구 봉천로 486,의안 자료연구 및 검토 간담회
의회사무국,2019-11-05,52000,우리축산정육점식당,서울 관악구 신림로65길 26,의안 자료연구 및 검토 간담회
의회사무국,2019-11-06,35000,기절초풍왕순대,서울 관악구 봉천로62길 2,의안 자료연구 및 검토 간담회
의회사무국,2019-11-06,14000,산야로,서울 관악구 관악로 111,의안 자료연구 및 검토 간담회
의회사무국,2019-11-06,10000,손칼국수만두찐빵,서울 관악구 남부순환로157길 63,의안 자료연구 및 검토 간담회
의회사무국,2019-11-07,295000,옛날육개장,서울 관악구 관악로 154-6,의원 워크숍 수행 직원 격려
의회사무국,2019-11-07,40000,엔조 파스타&피자,서울 관악구 관악로 154,의안 자료연구 및 검토 간담회
의회사무국,2019-11-08,100000,떡보의하루,서울 금천구 가산로 33,의원연구실 소요물품(다과) 구입
의회사무국,2019-11-08,16000,숙이네생선구이,서울 관악구 청룡1길 19,의안 자료연구 및 검토 간담회
의회사무국,2019-11-08,19100,카페미뇽,서울 관악구 관악로14길 76,의안 자료연구 및 검토 간담회
의회사무국,2019-11-08,54000,생각보다맛있는집,서울 관악구 관악로 152,의사업무추진 관계자 간담회
의회사무국,2019-11-08,45000,정가네왕갈비탕,서울 관악구 쑥고개로 116,장애인생활체육대회 행사 참석 간담회비
의회사무국,2019-11-08,48500,북촌손만두,서울 관악구 관악로 174,경로당 순회방문 관련 간담회
의회사무국,2019-11-08,52000,송가네감자탕,서울 관악구 서림길 32,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-11-08,39000,미추원주추어탕,서울 관악구 관악로 108,의안 자료연구 및 검토 간담회
의회사무국,2019-11-08,72000,훈이네해장국,서울 관악구 봉천로 360,의안 자료연구 및 검토 간담회
의회사무국,2019-11-08,35600,파리바게뜨,서울 관악구 은천로 86,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-11-11,200000,미가할매집,서울 관악구 신림로 374,의회업무 추진을 위한 직원 및 관계자 간담회 등
