"캠페인보고서(2021.10.01.~2021.12.31.),colosseumkr:naver",,,,,,,,,,,,,
캠페인유형,캠페인,광고그룹,소재,키워드,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,전환수,전환율(%),전환당비용(원)
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,복합물류센터,4,0,0,0,0,2.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,부산창고임대,253,0,0,0,0,3.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,블리스터포장,4,0,0,0,0,24.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,사무실창고임대,45,0,0,0,0,2.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,삼자물류,4,1,25,88,88,75.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,삼자물류업체,711,0,0,0,0,15.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,상품권경품,8,0,0,0,0,2.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,생활용품도매,20,0,0,0,0,72.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물세트박스,12,0,0,0,0,26.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장공예,27,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장대행,17,1,5.89,88,88,16.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장도매,37,0,0,0,0,10.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장디자인,5,0,0,0,0,5.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장만들기,14,0,0,0,0,2.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장방법,"4,369",0,0,0,0,4.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장부자재,33,0,0,0,0,6.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장샵,80,0,0,0,0,2.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장서비스,121,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장세트,95,0,0,0,0,8.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장소품,82,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장스쿨,622,0,0,0,0,2.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장업체,13,0,0,0,0,20,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장용품,9,0,0,0,0,28.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장자재,4,0,0,0,0,3.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장전문,21,0,0,0,0,4.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장전문가,38,0,0,0,0,1.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장주머니,67,0,0,0,0,8.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선물포장태그,41,0,0,0,0,2.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,선박운송,221,0,0,0,0,19.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,세계적인물류회사,6,0,0,0,0,1.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,세트포장,3,0,0,0,0,7.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분,4,0,0,0,0,23,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분대행,9,0,0,0,0,10.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분업,35,0,0,0,0,14.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분업체,17,0,0,0,0,23.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분작업,7,0,0,0,0,17.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소분포장,2,0,0,0,0,41.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소포장,1,0,0,0,0,15,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소품B2B,62,0,0,0,0,3.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소형물류창고,369,0,0,0,0,19.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소형창고매매,124,0,0,0,0,5.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소형창고임대,15,0,0,0,0,49.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소형컨테이너,9,0,0,0,0,15.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,소호물류,29,0,0,0,0,3.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰3PL,11,1,9.1,"1,551","1,551",9.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰3자물류,3,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰대행,3,0,0,0,0,65.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰물류,511,0,0,0,0,12,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰물류대행,1,0,0,0,0,47,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰물류창고,450,0,0,0,0,14.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰솔루션,5,0,0,0,0,108,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰의류포장,453,0,0,0,0,1.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰재고,6,0,0,0,0,23.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰재고관리,1,0,0,0,0,50,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰재고관리프로그램,14,0,0,0,0,23.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰재고프로그램,124,1,0.81,88,88,21,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰창고,1,0,0,0,0,21,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰창고임대,5,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰컨설팅,6,0,0,0,0,76.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰통합관리,16,0,0,0,0,65.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰포장,2,0,0,0,0,50.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쇼핑몰풀필먼트,9,0,0,0,0,1.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수도권풀필먼트,4,0,0,0,0,2.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수작업,5,1,20,88,88,17,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수축라벨,6,0,0,0,0,20.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수축필름,9,0,0,0,0,46.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수축필름포장,2,0,0,0,0,23,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수출입물류비용정산서,70,0,0,0,0,1.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,수출포워딩,25,0,0,0,0,13.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스마트물류,56,0,0,0,0,25.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지,32,0,0,0,0,12.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지가격,8,0,0,0,0,6.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지렌탈,7,0,0,0,0,10.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지서비스,10,0,0,0,0,12.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지시스템,24,0,0,0,0,9.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지업체,5,0,0,0,0,9.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스토리지추천,4,0,0,0,0,2.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,스포츠용품도매,2,0,0,0,0,31,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,식품물류,26,0,0,0,0,16.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,식품물류창고,64,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,식품배송,16,0,0,0,0,18.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,식품보관창고,19,0,0,0,0,2.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,식품창고,25,0,0,0,0,12.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,신발배송대행,1,0,0,0,0,4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,신항물류센터,1,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,실링포장,1,0,0,0,0,45,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,쓰리피엘,10,0,0,0,0,18.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,아마존배대지,69,0,0,0,0,16.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,악세사리선물포장,68,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,액자배송,1,0,0,0,0,13,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,양산풀필먼트,16,0,0,0,0,1.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,여성의류위탁,46,1,2.18,88,88,10.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,온라인물류,122,0,0,0,0,24,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,온라인스토리지,83,0,0,0,0,2.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,올리브영납품,13,0,0,0,0,2.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,우리나라의물류비용,18,0,0,0,0,1.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,운송대행,622,0,0,0,0,10.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,운송장출력,15,0,0,0,0,10.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,유통물류센터,1,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,유통물류회사,50,0,0,0,0,2.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류B2B,42,0,0,0,0,12.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류물류,88,0,0,0,0,6.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류물류대행,358,0,0,0,0,18,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류물류센터,2,0,0,0,0,5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류배송,88,0,0,0,0,4.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류배송대행,35,0,0,0,0,3.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류포장,3,0,0,0,0,46.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류포장대행,27,0,0,0,0,10.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,의류포장업체,11,0,0,0,0,8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,이동식냉동창고,1,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,이커머스3PL,8,1,12.5,77,77,1.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,이커머스3자물류,2,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,이커머스물류,633,1,0.16,"1,617","1,617",1.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,이커머스풀필먼트,54,0,0,0,0,1.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,인천물류대행,7,0,0,0,0,11.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,인천보관창고,1,0,0,0,0,20,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,인천풀필먼트,19,0,0,0,0,1.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,일본물류업체,7,0,0,0,0,5.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,일본물류회사,16,0,0,0,0,8.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,일본포워딩,18,0,0,0,0,10.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,일본풀필먼트,17,0,0,0,0,1.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,입출고재고관리프로그램,150,0,0,0,0,20.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,작은선물포장,93,0,0,0,0,2.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리,76,0,0,0,0,17.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리대장,760,0,0,0,0,5.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리시스템,4,0,0,0,0,35.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리엑셀,262,0,0,0,0,12.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리프로그램,30,0,0,0,0,28.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고관리프로그램추천,6,0,0,0,0,10.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고시스템,1,0,0,0,0,20,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고장부,37,0,0,0,0,9.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고정리프로그램,41,0,0,0,0,10.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고파악,930,0,0,0,0,5.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재고파악프로그램,21,0,0,0,0,12.6,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,재포장,"11,424",4,0.04,292,"1,166",2.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,저렴한배대지,4,0,0,0,0,12,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,저렴한창고임대,22,0,0,0,0,4.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,저장창고,227,0,0,0,0,3.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,전자상거래물류,19,0,0,0,0,1.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,전자제품보관,26,0,0,0,0,3.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,제3자물류,862,1,0.12,"1,562","1,562",11.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,제고관리,37,0,0,0,0,9.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,제주도배송대행,5,0,0,0,0,5.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,제주배송대행,11,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,조립식소형창고,2,0,0,0,0,14.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,종합물류센터,2,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,종합물류회사,1,0,0,0,0,18,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중고스토리지,2,0,0,0,0,13.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중국물류회사,107,1,0.94,902,902,7.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중국배송대행,12,0,0,0,0,15.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중국배송대행업체,1,0,0,0,0,15,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중국포워딩,60,0,0,0,0,11.4,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,중소기업물류센터,1,0,0,0,0,2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,직구배대지,30,0,0,0,0,13.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,직구배송,138,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,짐보관,42,0,0,0,0,22.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,짐보관서비스,18,0,0,0,0,7.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,짐보관센터,9,0,0,0,0,7.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고견적,240,0,0,0,0,2.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고관리,153,0,0,0,0,4.9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고관리프로그램,4,1,25,"1,309","1,309",21,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고단기임대,240,0,0,0,0,4.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고대여,546,1,0.19,"1,298","1,298",5.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고대행,19,0,0,0,0,12.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고렌탈,111,3,2.71,"1,364","4,092",4.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고매매,"1,616",0,0,0,0,3.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고보관,197,0,0,0,0,5.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고보관료,49,0,0,0,0,6.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고보관업,35,0,0,0,0,3.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고비용,"4,457",5,0.12,"1,199","5,995",6.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고서비스,86,0,0,0,0,5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고이사,37,0,0,0,0,9.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고임대,180,0,0,0,0,5.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고임대가격,1,0,0,0,0,13,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고임대료,63,0,0,0,0,11.1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고임대업,234,1,0.43,715,715,3.8,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창고컨테이너,86,0,0,0,0,4.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,창원창고임대,1,0,0,0,0,13,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,책보관,838,1,0.12,"1,430","1,430",2.7,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,추석선물세트배송,3,0,0,0,0,1,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,추석선물세트포장,3,0,0,0,0,3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,추석포장,2,0,0,0,0,10.5,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,출고관리,791,0,0,0,0,3.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,출고관리시스템,1,0,0,0,0,14,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,카카오물류,150,0,0,0,0,2.3,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,캐나다배송대행,3,0,0,0,0,11,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,컨테이너물류창고,48,0,0,0,0,9,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,컨테이너박스임대,71,1,1.41,682,682,4.2,0,0,0
파워링크,2_주력 상품,①_풀필먼트,nad-a001-01-000000152214505,컨테이너보관창고,26,0,0,0,0,12.3,0,0,0
